RunID,Evaluations,Current_Fitness,Best_Fitness,Temperature,Operator
12,723302,909.734,867.23,2.25425,INSERT
12,723402,897.72,867.23,2.22069,LOCAL_SWAP
12,723502,899.435,867.23,2.18762,2OPT
12,723602,901.438,867.23,2.15505,INSERT
12,723702,900.735,867.23,2.12296,INSERT
12,723802,903.97,867.23,2.09135,INSERT
12,723902,902.496,867.23,2.06021,REMOVE
12,724002,899.669,867.23,2.02954,2OPT
12,724102,895.69,867.23,1.99932,GLOBAL_SWAP
12,724202,904.644,867.23,1.96955,GLOBAL_SWAP
12,724302,903.196,867.23,1.94023,INSERT
12,724402,903.194,867.23,1.91134,2OPT
12,724502,903.746,867.23,1.88288,2OPT
12,724602,895.087,867.23,1.85485,INSERT
12,724702,892.069,867.23,1.82723,GLOBAL_SWAP
12,724802,893.046,867.23,1.80002,LOCAL_SWAP
12,724902,900.066,867.23,1.77322,INSERT
12,725002,894.482,867.23,1.74682,LOCAL_SWAP
12,725102,895.458,867.23,1.72081,INSERT
12,725202,902.583,867.23,1.69519,2OPT
12,725302,903.488,867.23,1.66995,LOCAL_SWAP
12,725402,899.388,867.23,1.64509,2OPT
12,725502,896.973,867.23,1.62059,LOCAL_SWAP
12,725602,897.555,867.23,1.59646,REMOVE
12,725702,895.411,867.23,1.57269,ROUTE_MERGE
12,725802,892.755,867.23,1.54928,2OPT
12,725814,892.755,867.23,133.913,REHEAT
12,725902,1599.18,867.23,132.157,INSERT
12,726002,1753.49,867.23,130.189,REMOVE
12,726102,1801.9,867.23,128.251,2OPT
12,726202,1599.6,867.23,126.341,INSERT
12,726302,1475.15,867.23,124.46,2OPT
12,726402,1688.08,867.23,122.607,REMOVE
12,726502,1429.47,867.23,120.782,REMOVE
12,726602,1637.73,867.23,118.983,INSERT
12,726702,1748.86,867.23,117.212,2OPT
12,726802,1610.64,867.23,115.467,ROUTE_MERGE
12,726902,1950.03,867.23,113.747,2OPT
12,727002,1664.98,867.23,112.054,2OPT
12,727102,1523.22,867.23,110.385,2OPT
12,727202,1778.96,867.23,108.742,ROUTE_MERGE
12,727302,1934.72,867.23,107.123,2OPT
12,727402,1647.48,867.23,105.528,ROUTE_MERGE
12,727502,1600.63,867.23,103.957,2OPT
12,727602,1609.66,867.23,102.409,LOCAL_SWAP
12,727702,1753.53,867.23,100.884,2OPT
12,727802,1611.16,867.23,99.3818,2OPT
12,727902,1931.75,867.23,97.9021,INSERT
12,728002,1626.06,867.23,96.4444,INSERT
12,728102,1650.03,867.23,95.0085,GLOBAL_SWAP
12,728202,1628.31,867.23,93.5939,ROUTE_MERGE
12,728302,1577.87,867.23,92.2003,ROUTE_MERGE
12,728402,1838.32,867.23,90.8275,INSERT
12,728502,1860.32,867.23,89.4752,REMOVE
12,728602,1756.34,867.23,88.143,2OPT
12,728702,1561.4,867.23,86.8306,2OPT
12,728802,1620.88,867.23,85.5378,LOCAL_SWAP
12,728902,1579.31,867.23,84.2642,INSERT
12,729002,1588.85,867.23,83.0096,GLOBAL_SWAP
12,729102,1609.92,867.23,81.7736,INSERT
12,729202,1373.3,867.23,80.5561,LOCAL_SWAP
12,729302,1644.9,867.23,79.3567,GLOBAL_SWAP
12,729402,1583.31,867.23,78.1751,GLOBAL_SWAP
12,729502,1665.82,867.23,77.0112,LOCAL_SWAP
12,729602,1610.59,867.23,75.8645,INSERT
12,729702,1732.48,867.23,74.735,2OPT
12,729802,1650.48,867.23,73.6222,2OPT
12,729902,1739.65,867.23,72.526,REMOVE
12,730002,1500.26,867.23,71.4462,2OPT
12,730102,1620.72,867.23,70.3824,ROUTE_MERGE
12,730202,1549.75,867.23,69.3345,LOCAL_SWAP
12,730302,1520.37,867.23,68.3021,ROUTE_MERGE
12,730402,1598.88,867.23,67.2852,REMOVE
12,730502,1403.04,867.23,66.2834,2OPT
12,730602,1490.2,867.23,65.2965,ROUTE_MERGE
12,730702,1563.43,867.23,64.3243,GLOBAL_SWAP
12,730802,1630.92,867.23,63.3665,LOCAL_SWAP
12,730902,1565.17,867.23,62.423,GLOBAL_SWAP
12,731002,1465.03,867.23,61.4936,INSERT
12,731102,1579.64,867.23,60.578,REMOVE
12,731202,1579.55,867.23,59.6761,2OPT
12,731302,1728.16,867.23,58.7875,INSERT
12,731402,1526.24,867.23,57.9122,INSERT
12,731502,1526.14,867.23,57.05,INSERT
12,731602,1387.25,867.23,56.2006,2OPT
12,731702,1541.8,867.23,55.3638,2OPT
12,731802,1623,867.23,54.5395,REMOVE
12,731902,1644.06,867.23,53.7274,2OPT
12,732002,1774.97,867.23,52.9274,INSERT
12,732102,1502.5,867.23,52.1394,INSERT
12,732202,1538.08,867.23,51.3631,INSERT
12,732302,1409.27,867.23,50.5983,ROUTE_MERGE
12,732402,1546.36,867.23,49.845,GLOBAL_SWAP
12,732502,1530.03,867.23,49.1028,GLOBAL_SWAP
12,732602,1509.27,867.23,48.3717,2OPT
12,732702,1515.76,867.23,47.6515,INSERT
12,732802,1373.62,867.23,46.942,INSERT
12,732902,1466.1,867.23,46.2431,INSERT
